2.084999999999999909e-01 9.999999999938166129e-01
2.094999999999999918e-01 9.999999999942057460e-01
2.104999999999999927e-01 9.999999999944799711e-01
2.114999999999999936e-01 9.999999999946725948e-01
2.124999999999999944e-01 9.999999999948051554e-01
2.134999999999999953e-01 9.999999999948921969e-01
2.144999999999999962e-01 9.999999999949443774e-01
2.154999999999999971e-01 9.999999999949701346e-01
2.164999999999999980e-01 9.999999999949759077e-01
2.174999999999999989e-01 9.999999999949679141e-01
2.184999999999999998e-01 9.999999999949509277e-01
2.195000000000000007e-01 9.999999999949306106e-01
2.205000000000000016e-01 9.999999999949117369e-01
2.215000000000000024e-01 9.999999999948989693e-01
2.225000000000000033e-01 9.999999999948967488e-01
2.235000000000000042e-01 9.999999999949095164e-01
2.245000000000000051e-01 9.999999999949401586e-01
2.255000000000000060e-01 9.999999999949915619e-01
2.265000000000000069e-01 9.999999999950652807e-01
2.275000000000000078e-01 9.999999999951614260e-01
2.285000000000000087e-01 9.999999999952793317e-01
2.295000000000000095e-01 9.999999999954172214e-01
2.305000000000000104e-01 9.999999999955719865e-01
2.315000000000000113e-01 9.999999999957406294e-01
2.325000000000000122e-01 9.999999999959190422e-01
2.335000000000000131e-01 9.999999999961038943e-01
2.345000000000000140e-01 9.999999999962915220e-01
2.354999999999999871e-01 9.999999999964785946e-01
2.364999999999999880e-01 9.999999999966625586e-01
2.374999999999999889e-01 9.999999999968409714e-01
2.384999999999999898e-01 9.999999999970125009e-01
2.394999999999999907e-01 9.999999999971759257e-01
2.404999999999999916e-01 9.999999999973301357e-01
2.414999999999999925e-01 9.999999999974751308e-01
2.424999999999999933e-01 9.999999999976105780e-01
2.434999999999999942e-01 9.999999999977368104e-01
2.444999999999999951e-01 9.999999999978537168e-01
2.454999999999999960e-01 9.999999999979620746e-01
2.464999999999999969e-01 9.999999999980618837e-01
2.474999999999999978e-01 9.999999999981538101e-01
2.484999999999999987e-01 9.999999999982384091e-01
2.494999999999999996e-01 9.999999999983161247e-01
2.505000000000000004e-01 9.999999999983872900e-01
2.515000000000000013e-01 9.999999999984526822e-01
2.525000000000000022e-01 9.999999999985125232e-01
2.535000000000000031e-01 9.999999999985671462e-01
2.545000000000000040e-01 9.999999999986171062e-01
2.555000000000000049e-01 9.999999999986627364e-01
2.565000000000000058e-01 9.999999999987041477e-01
2.575000000000000067e-01 9.999999999987418953e-01
2.585000000000000075e-01 9.999999999987760901e-01
2.595000000000000084e-01 9.999999999988070654e-01
2.605000000000000093e-01 9.999999999988350430e-01
2.615000000000000102e-01 9.999999999988600230e-01
2.625000000000000111e-01 9.999999999988823385e-01
2.635000000000000120e-01 9.999999999989021005e-01
2.645000000000000129e-01 9.999999999989194199e-01
2.655000000000000138e-01 9.999999999989345190e-01
2.665000000000000147e-01 9.999999999989473976e-01
2.675000000000000155e-01 9.999999999989582777e-01
2.685000000000000164e-01 9.999999999989669375e-01
2.695000000000000173e-01 9.999999999989738209e-01
2.705000000000000182e-01 9.999999999989785948e-01
2.715000000000000191e-01 9.999999999989815924e-01
2.725000000000000200e-01 9.999999999989825916e-01
2.735000000000000209e-01 9.999999999989819255e-01
2.745000000000000218e-01 9.999999999989791499e-01
2.755000000000000226e-01 9.999999999989747090e-01
2.765000000000000235e-01 9.999999999989683808e-01
2.775000000000000244e-01 9.999999999989599431e-01
2.785000000000000253e-01 9.999999999989496180e-01
2.795000000000000262e-01 9.999999999989372945e-01
2.805000000000000271e-01 9.999999999989226396e-01
2.815000000000000280e-01 9.999999999989059862e-01
2.824999999999999734e-01 9.999999999988870014e-01
2.834999999999999742e-01 9.999999999988653521e-01
2.844999999999999751e-01 9.999999999988412602e-01
2.854999999999999760e-01 9.999999999988142818e-01
2.864999999999999769e-01 9.999999999987843058e-01
2.874999999999999778e-01 9.999999999987512211e-01
2.884999999999999787e-01 9.999999999987149168e-01
2.894999999999999796e-01 9.999999999986745047e-01
2.904999999999999805e-01 9.999999999986303179e-01
2.914999999999999813e-01 9.999999999985815791e-01
2.924999999999999822e-01 9.999999999985279553e-01
2.934999999999999831e-01 9.999999999984692245e-01
2.944999999999999840e-01 9.999999999984042764e-01
2.954999999999999849e-01 9.999999999983330001e-01
2.964999999999999858e-01 9.999999999982546184e-01
2.974999999999999867e-01 9.999999999981682430e-01
2.984999999999999876e-01 9.999999999980726528e-01
2.994999999999999885e-01 9.999999999979670706e-01
3.004999999999999893e-01 9.999999999978500531e-01
3.014999999999999902e-01 9.999999999977203791e-01
3.024999999999999911e-01 9.999999999975759390e-01
3.034999999999999920e-01 9.999999999974147347e-01
3.044999999999999929e-01 9.999999999972346565e-01
3.054999999999999938e-01 9.999999999970325959e-01
3.064999999999999947e-01 9.999999999968051112e-01
3.074999999999999956e-01 9.999999999965484276e-01
3.084999999999999964e-01 9.999999999962572161e-01
3.094999999999999973e-01 9.999999999959258146e-01
3.104999999999999982e-01 9.999999999955466734e-01
3.114999999999999991e-01 9.999999999951109109e-01
3.125000000000000000e-01 9.999999999946070917e-01
3.135000000000000009e-01 9.999999999940212270e-01
3.145000000000000018e-01 9.999999999933355532e-01
3.155000000000000027e-01 9.999999999925269778e-01
3.165000000000000036e-01 9.999999999915656357e-01
3.175000000000000044e-01 9.999999999904118919e-01
